1 -3.0 -88.0 
0 57.0 -73.0 
1 -45.0 -89.0 
0 34.0 64.0 
1 -92.0 -45.0 
1 -21.0 30.0 
0 -38.0 95.0 
1 93.0 -12.0 
0 -75.0 53.0 
1 43.0 20.0 
0 7.0 62.0 
0 51.0 37.0 
1 40.0 18.0 
1 -19.0 -99.0 
1 72.0 86.0 
1 -82.0 -8.0 
1 -98.0 -29.0 
1 50.0 91.0 
1 -71.0 2.0 
1 28.0 7.0 
1 -78.0 -46.0 
1 56.0 -8.0 
0 -76.0 63.0 
1 92.0 48.0 
0 12.0 -34.0 
1 -54.0 -48.0 
0 49.0 -84.0 
0 26.0 -45.0 
1 -79.0 -9.0 
1 49.0 -47.0 
1 23.0 1.0 
1 -27.0 -37.0 
0 -11.0 -23.0 
0 49.0 -90.0 
0 -80.0 66.0 
1 90.0 21.0 
1 22.0 -92.0 
1 73.0 -24.0 
1 -93.0 -42.0 
1 -75.0 84.0 
1 -47.0 -93.0 
1 -91.0 -96.0 
0 -13.0 3.0 
0 14.0 -28.0 
1 -10.0 21.0 
1 -33.0 -74.0 
1 28.0 94.0 
0 -60.0 19.0 
1 -65.0 -21.0 
1 77.0 -5.0 
0 45.0 34.0 
0 -80.0 54.0 
0 -50.0 23.0 
0 -64.0 63.0 
1 -55.0 -11.0 
0 42.0 -84.0 
1 -58.0 81.0 
1 -86.0 0.0 
1 -72.0 -34.0 
0 -1.0 76.0 
1 66.0 -46.0 
0 -46.0 42.0 
1 -52.0 -31.0 
1 -97.0 21.0 
1 88.0 -19.0 
0 -39.0 94.0 
1 -77.0 -75.0 
1 76.0 -22.0 
0 -28.0 84.0 
0 -54.0 36.0 
1 -95.0 -41.0 
1 93.0 -14.0 
1 -13.0 21.0 
0 -39.0 -9.0 
1 -47.0 -14.0 
0 -30.0 71.0 
1 -7.0 13.0 
0 -32.0 15.0 
0 19.0 48.0 
1 -74.0 79.0 
1 -43.0 -34.0 
0 -60.0 29.0 
1 -93.0 -97.0 
1 68.0 -4.0 
0 31.0 55.0 
1 86.0 -82.0 
1 -69.0 92.0 
1 62.0 27.0 
1 76.0 -39.0 
0 -89.0 80.0 
1 -60.0 -27.0 
1 -51.0 -82.0 
0 5.0 25.0 
1 -88.0 -25.0 
1 78.0 -12.0 
0 35.0 32.0 
1 -6.0 -63.0 
1 32.0 -30.0 
1 41.0 -22.0 
1 -69.0 97.0 
1 56.0 88.0 
1 60.0 45.0 
1 34.0 -22.0 
0 45.0 -72.0 
0 -56.0 39.0 
1 10.0 -79.0 
0 46.0 64.0 
1 -65.0 88.0 
1 93.0 -89.0 
1 -87.0 -60.0 
1 6.0 -97.0 
1 79.0 2.0 
0 -6.0 -14.0 
1 59.0 -42.0 
1 -79.0 -45.0 
0 43.0 -81.0 
0 -30.0 63.0 
1 92.0 17.0 
1 97.0 -14.0 
0 32.0 53.0 
1 32.0 -15.0 
0 14.0 -15.0 
1 -35.0 60.0 
0 -77.0 77.0 
0 -27.0 85.0 
1 64.0 29.0 
1 88.0 -11.0 
1 50.0 -23.0 
0 -9.0 38.0 
1 -93.0 -13.0 
1 1.0 -91.0 
1 -58.0 -5.0 
0 56.0 -96.0 
1 -78.0 80.0 
1 -74.0 -18.0 
0 2.0 59.0 
1 -20.0 -68.0 
1 -89.0 -53.0 
1 10.0 91.0 
0 19.0 52.0 
0 39.0 -93.0 
1 93.0 5.0 
1 52.0 68.0 
1 35.0 -34.0 
0 -62.0 39.0 
0 12.0 -25.0 
0 -35.0 99.0 
0 3.0 -59.0 
1 57.0 -42.0 
0 8.0 60.0 
0 -55.0 28.0 
0 9.0 50.0 
1 93.0 -31.0 
1 -59.0 -74.0 
1 73.0 24.0 
1 -23.0 34.0 
1 6.0 -99.0 
0 -51.0 88.0 
1 95.0 -65.0 
0 -54.0 35.0 
1 99.0 -74.0 
0 -59.0 46.0 
1 97.0 -92.0 
0 -25.0 65.0 
0 38.0 25.0 
0 -94.0 58.0 
0 83.0 -85.0 
0 7.0 45.0 
0 -14.0 1.0 
1 -99.0 34.0 
1 -72.0 -55.0 
1 95.0 -76.0 
1 -34.0 40.0 
0 -9.0 3.0 
1 -24.0 -72.0 
1 -91.0 -9.0 
1 -3.0 -58.0 
1 66.0 88.0 
1 -39.0 -33.0 
0 -16.0 -27.0 
1 -42.0 -80.0 
0 -72.0 72.0 
0 -42.0 90.0 
1 66.0 -21.0 
1 -58.0 -9.0 
0 -78.0 65.0 
1 6.0 93.0 
0 5.0 32.0 
1 35.0 -3.0 
1 -43.0 49.0 
1 -99.0 23.0 
1 -59.0 -25.0 
1 72.0 38.0 
0 -95.0 45.0 
1 92.0 72.0 
1 -64.0 -72.0 
1 -47.0 54.0 
1 96.0 70.0 
0 -46.0 36.0 
0 36.0 -90.0 
1 -5.0 23.0 
0 2.0 -2.0 
0 -76.0 72.0 
0 -9.0 75.0 
0 -24.0 85.0 
0 -48.0 92.0 
1 -19.0 34.0 
1 3.0 -74.0 
1 64.0 -39.0 
1 -45.0 72.0 
1 68.0 39.0 
0 -79.0 48.0 
1 -80.0 96.0 
1 82.0 37.0 
0 -41.0 5.0 
1 -17.0 -69.0 
1 -25.0 -55.0 
1 1.0 -94.0 
1 -12.0 -93.0 
1 54.0 20.0 
1 -39.0 -77.0 
1 35.0 96.0 
1 65.0 0.0 
0 -43.0 41.0 
1 -50.0 -12.0 
1 -29.0 47.0 
0 -63.0 31.0 
0 -24.0 58.0 
0 0.0 91.0 
0 -79.0 48.0 
0 -43.0 81.0 
1 -17.0 29.0 
0 3.0 -26.0 
1 -54.0 -29.0 
0 5.0 -12.0 
1 51.0 -2.0 
1 -25.0 -72.0 
0 -24.0 54.0 
1 53.0 29.0 
1 -32.0 -54.0 
0 -20.0 14.0 
1 -58.0 -38.0 
0 -8.0 -23.0 
0 36.0 51.0 
1 21.0 -84.0 
1 -76.0 -98.0 
0 60.0 48.0 
1 75.0 52.0 
0 -37.0 85.0 
1 -22.0 46.0 
0 -56.0 10.0 
1 -1.0 -71.0 
1 1.0 23.0 
0 -68.0 39.0 
1 -63.0 -7.0 
1 -24.0 33.0 
1 -100.0 -50.0 
1 -33.0 -71.0 
0 56.0 -69.0 
0 -36.0 78.0 
1 -77.0 -95.0 
0 4.0 71.0 
1 -2.0 -71.0 
0 17.0 -30.0 
1 -69.0 -60.0 
1 -68.0 11.0 
0 15.0 -20.0 
0 23.0 -67.0 
0 62.0 54.0 
0 54.0 -79.0 
0 -96.0 89.0 
0 13.0 49.0 
1 -69.0 71.0 
1 69.0 7.0 
0 -71.0 71.0 
1 92.0 95.0 
1 -30.0 36.0 
1 80.0 16.0 
1 91.0 -58.0 
0 -43.0 77.0 
1 -13.0 -78.0 
0 44.0 45.0 
1 38.0 -10.0 
0 15.0 15.0 
0 -53.0 46.0 
0 36.0 -56.0 
1 -74.0 -33.0 
1 96.0 66.0 
0 -93.0 56.0 
1 -79.0 -90.0 
1 7.0 -67.0 
1 22.0 88.0 
0 21.0 -42.0 
0 -26.0 63.0 
1 92.0 -57.0 
1 -27.0 -68.0 
1 -86.0 91.0 
1 -72.0 -93.0 
0 44.0 32.0 
1 -47.0 -92.0 
0 24.0 -60.0 
1 -69.0 -35.0 
1 3.0 -61.0 
1 -72.0 -70.0 
1 60.0 -11.0 
1 60.0 90.0 
0 -63.0 8.0 
0 17.0 -24.0 
1 9.0 -78.0 
1 82.0 40.0 
1 81.0 -57.0 
0 44.0 -51.0 
1 68.0 -24.0 
0 44.0 -46.0 
1 61.0 34.0 
1 99.0 -13.0 
0 14.0 61.0 
0 -12.0 63.0 
0 -10.0 61.0 
0 -13.0 47.0 
1 -41.0 -67.0 
1 82.0 32.0 
1 88.0 91.0 
1 -74.0 75.0 
1 90.0 17.0 
1 -6.0 -100.0 
1 -54.0 64.0 
1 -48.0 64.0 
1 -11.0 31.0 
0 -31.0 62.0 
0 -23.0 63.0 
1 99.0 -90.0 
0 82.0 -92.0 
1 -69.0 -34.0 
1 71.0 -9.0 
1 -27.0 -37.0 
1 -77.0 -8.0 
0 -63.0 27.0 
1 -11.0 -59.0 
1 84.0 -27.0 
1 -66.0 -46.0 
1 45.0 89.0 
0 21.0 23.0 
1 66.0 20.0 
0 61.0 -93.0 
1 -27.0 39.0 
1 -27.0 -31.0 
0 55.0 -84.0 
1 -14.0 27.0 
1 -100.0 -69.0 
1 69.0 88.0 
0 36.0 -73.0 
0 22.0 26.0 
1 94.0 -53.0 
1 69.0 -58.0 
0 -3.0 -10.0 
1 -5.0 7.0 
0 -17.0 74.0 
1 -22.0 -78.0 
1 -80.0 -9.0 
1 8.0 -99.0 
1 68.0 5.0 
1 -33.0 57.0 
1 -38.0 47.0 
